Product ID,Order ID,Order Date,Promised Delivery Date,Actual Delivery Date,On-Time Delivery,Order Cycle Time,Status,Return Reason,Product Category,Quantity Ordered,Unit Price,Total Cost,Cost of Goods Sold (COGS),Shipping Cost,Region,City,Supplier,Warehouse,Inventory on Hand,Inventory Turnover,Safety Stock,Order_Priority,Lead_Time,Unit Cost
P2861,EUR-01742,2024-02-03,2024-02-12,2024-02-13,No,10,Delivered,No Issues Reported,Apparel,96,476.28,45722.88,34561.6,38.28,Europe,Rome,Supplier A,Warehouse 7,388,8.26,81,Medium,9,476.28
P2543,NOR-01743,2023-03-11,2023-03-19,2023-03-20,No,9,Pending,No Issues Reported,Home Goods,7,191.67,1341.69,1056.35,15.81,North America,New York,Supplier B,Warehouse 3,91,7.2,41,Medium,1,191.67000000000002
P7561,ASI-01744,2023-12-25,2024-01-01,2024-01-06,No,12,Delivered,No Issues Reported,Electronics,12,270.55,3246.6,2237.78,33.34,Asia,Shanghai,Supplier C,Warehouse 8,383,2.06,81,High,1,270.55
P3208,ASI-01745,2023-09-14,2023-09-21,2023-09-26,No,12,Pending,No Issues Reported,Books,80,302.13,24170.4,16028.47,47.19,Asia,Seoul,Supplier C,Warehouse 7,104,6.65,34,Medium,8,302.13
P1154,ASI-01746,2024-01-29,2024-02-06,2024-02-10,No,12,Pending,No Issues Reported,Groceries,80,269.6,21568.0,13380.81,47.62,Asia,Tokyo,Supplier F,Warehouse 6,271,2.31,47,Medium,3,269.6
P6773,EUR-01747,2024-07-02,2024-07-11,2024-07-12,No,10,Delivered,No Issues Reported,Electronics,22,300.21,6604.62,5258.69,24.66,Europe,Berlin,Supplier A,Warehouse 7,279,10.09,73,High,5,300.21
P1877,EUR-01748,2024-04-24,2024-05-01,2024-05-05,No,11,In Transit,No Issues Reported,Groceries,10,48.9,489.0,375.47,18.45,Europe,Rome,Supplier F,Warehouse 1,250,7.07,41,High,1,48.9
P2882,EUR-01749,2023-05-04,2023-05-08,2023-05-09,No,5,Delivered,No Issues Reported,Books,64,177.29,11346.56,8612.82,37.82,Europe,London,Supplier D,Warehouse 2,249,3.83,44,Medium,5,177.29
P1922,ASI-01750,2023-03-12,2023-03-18,2023-03-17,Yes,5,Returned,Customer Changed Mind,Home Goods,75,23.13,1734.75,1335.02,22.42,Asia,Mumbai,Supplier E,Warehouse 6,174,6.5,40,High,11,23.13
P9981,ASI-01751,2023-11-08,2023-11-15,2023-11-18,No,10,Pending,No Issues Reported,Home Goods,89,213.44,18996.16,15074.16,44.7,Asia,Shanghai,Supplier D,Warehouse 5,438,10.22,39,Medium,6,213.44
P4018,EUR-01752,2023-08-20,2023-08-26,2023-08-26,Yes,6,In Transit,No Issues Reported,Electronics,57,405.32,23103.24,14184.19,34.01,Europe,Paris,Supplier F,Warehouse 5,215,7.36,28,High,8,405.32000000000005
P4821,NOR-01753,2024-01-05,2024-01-15,2024-01-19,No,14,In Transit,No Issues Reported,Apparel,52,406.49,21137.48,13196.19,31.68,North America,Toronto,Supplier C,Warehouse 2,342,7.78,65,High,13,406.49
P8705,NOR-01754,2023-07-02,2023-07-08,2023-07-10,No,8,Pending,No Issues Reported,Home Goods,50,112.73,5636.5,3441.33,19.69,North America,New York,Supplier E,Warehouse 1,356,5.7,63,High,14,112.73
P3880,ASI-01755,2024-08-06,2024-08-15,2024-08-17,No,11,Pending,No Issues Reported,Books,18,316.67,5700.06,4462.77,11.28,Asia,Seoul,Supplier F,Warehouse 4,409,2.63,81,Low,3,316.67
P8025,ASI-01756,2023-07-25,2023-08-02,2023-08-01,Yes,7,Returned,Wrong Item,Electronics,27,111.82,3019.14,2186.88,17.68,Asia,Tokyo,Supplier A,Warehouse 8,281,1.8,37,Low,3,111.82
P5429,ASI-01757,2023-05-05,2023-05-11,2023-05-13,No,8,Delivered,No Issues Reported,Home Goods,17,326.98,5558.66,4053.75,39.4,Asia,Shanghai,Supplier F,Warehouse 4,98,8.73,87,Low,12,326.98
P2636,NOR-01758,2023-01-04,2023-01-07,2023-01-11,No,7,In Transit,No Issues Reported,Books,41,157.73,6466.93,3898.8,45.66,North America,Toronto,Supplier C,Warehouse 3,382,9.8,57,Medium,11,157.73000000000002
P1119,ASI-01759,2023-12-17,2023-12-24,2023-12-26,No,9,In Transit,No Issues Reported,Apparel,89,143.36,12759.04,9718.59,40.16,Asia,Tokyo,Supplier D,Warehouse 6,407,7.81,76,High,11,143.36
P6061,NOR-01760,2023-09-04,2023-09-08,2023-09-07,Yes,3,Returned,Customer Changed Mind,Books,36,8.99,323.64,246.14,21.4,North America,Los Angeles,Supplier E,Warehouse 2,303,5.19,99,Medium,10,8.99
P1914,EUR-01761,2024-01-24,2024-01-30,2024-02-04,No,11,Delivered,No Issues Reported,Apparel,39,420.19,16387.41,13077.54,37.38,Europe,Paris,Supplier D,Warehouse 2,310,11.05,42,Medium,9,420.19
P3874,EUR-01762,2024-07-07,2024-07-11,2024-07-09,Yes,2,In Transit,No Issues Reported,Home Goods,79,137.25,10842.75,8130.65,33.75,Europe,Madrid,Supplier B,Warehouse 8,68,8.16,42,Low,4,137.25
P9802,ASI-01763,2024-04-17,2024-04-26,2024-04-30,No,13,Returned,Customer Changed Mind,Groceries,23,388.81,8942.63,6384.76,19.35,Asia,Singapore,Supplier A,Warehouse 2,246,2.48,52,High,4,388.80999999999995
P7957,EUR-01764,2024-03-01,2024-03-07,2024-03-05,Yes,4,In Transit,No Issues Reported,Home Goods,84,317.31,26654.04,16785.63,10.09,Europe,Berlin,Supplier C,Warehouse 7,394,3.37,44,Medium,12,317.31
P7077,ASI-01765,2024-11-16,2024-11-22,2024-11-23,No,7,Pending,No Issues Reported,Groceries,78,118.89,9273.42,6005.71,18.35,Asia,Seoul,Supplier D,Warehouse 7,102,11.36,87,High,7,118.89
P3188,EUR-01766,2024-06-15,2024-06-22,2024-06-20,Yes,5,Returned,Wrong Item,Home Goods,32,365.09,11682.88,7422.36,47.75,Europe,Berlin,Supplier D,Warehouse 5,333,4.96,22,Medium,2,365.09
P7114,ASI-01767,2023-02-02,2023-02-08,2023-02-11,No,9,Delivered,No Issues Reported,Apparel,98,427.02,41847.96,30411.76,47.44,Asia,Mumbai,Supplier F,Warehouse 1,361,4.36,81,Medium,8,427.02
P1734,EUR-01768,2023-12-25,2023-12-31,2024-01-04,No,10,Returned,Wrong Item,Home Goods,77,52.58,4048.66,3127.09,26.19,Europe,Berlin,Supplier E,Warehouse 4,182,6.31,90,Medium,6,52.58
P5666,EUR-01769,2023-01-17,2023-01-20,2023-01-18,Yes,1,Pending,No Issues Reported,Groceries,66,475.02,31351.32,20141.76,20.99,Europe,Berlin,Supplier F,Warehouse 7,428,9.16,71,Medium,3,475.02
P1364,ASI-01770,2023-05-07,2023-05-16,2023-05-20,No,13,Returned,Customer Changed Mind,Groceries,34,231.21,7861.14,5359.07,14.26,Asia,Seoul,Supplier E,Warehouse 1,496,10.56,75,Medium,9,231.21
P8340,NOR-01771,2023-06-05,2023-06-09,2023-06-11,No,6,Returned,Damaged,Apparel,68,134.05,9115.4,7203.71,38.63,North America,New York,Supplier C,Warehouse 7,102,5.04,81,Medium,5,134.04999999999998
P2571,ASI-01772,2024-02-12,2024-02-21,2024-02-24,No,12,Delivered,No Issues Reported,Electronics,70,365.35,25574.5,17505.12,10.8,Asia,Mumbai,Supplier C,Warehouse 3,246,6.66,57,Medium,8,365.35
P5558,EUR-01773,2023-01-03,2023-01-09,2023-01-11,No,8,In Transit,No Issues Reported,Books,74,260.98,19312.52,11659.53,49.06,Europe,Rome,Supplier F,Warehouse 6,215,9.47,22,Low,7,260.98
P3915,EUR-01774,2024-05-26,2024-06-04,2024-06-08,No,13,In Transit,No Issues Reported,Home Goods,6,72.18,433.08,321.51,46.05,Europe,Paris,Supplier D,Warehouse 3,457,7.39,29,Low,14,72.17999999999999
P9829,EUR-01775,2024-08-11,2024-08-19,2024-08-24,No,13,Delivered,No Issues Reported,Apparel,43,32.57,1400.51,1081.81,44.37,Europe,London,Supplier D,Warehouse 3,215,10.65,82,Medium,8,32.57
P7671,ASI-01776,2024-11-14,2024-11-23,2024-11-25,No,11,Delivered,No Issues Reported,Apparel,67,325.18,21787.06,15568.9,40.35,Asia,Singapore,Supplier F,Warehouse 7,490,7.37,26,Medium,7,325.18
P9999,NOR-01777,2024-05-08,2024-05-14,2024-05-17,No,9,Pending,No Issues Reported,Electronics,3,386.04,1158.12,891.79,15.65,North America,New York,Supplier A,Warehouse 4,345,5.46,62,Medium,3,386.03999999999996
P4542,NOR-01778,2023-01-19,2023-01-22,2023-01-24,No,5,Pending,No Issues Reported,Books,45,264.47,11901.15,8947.25,11.95,North America,Chicago,Supplier A,Warehouse 4,248,4.94,38,Medium,2,264.46999999999997
P7185,EUR-01779,2023-09-14,2023-09-23,2023-09-24,No,10,Pending,No Issues Reported,Apparel,81,299.59,24266.79,16515.81,41.24,Europe,Paris,Supplier B,Warehouse 2,432,9.26,51,High,7,299.59000000000003
P1783,NOR-01780,2024-02-05,2024-02-09,2024-02-09,Yes,4,In Transit,No Issues Reported,Books,87,213.73,18594.51,12929.8,43.69,North America,Los Angeles,Supplier D,Warehouse 5,279,10.77,35,Low,3,213.73
P6130,EUR-01781,2024-03-18,2024-03-25,2024-03-28,No,10,Returned,Wrong Item,Books,18,197.12,3548.16,2798.22,27.78,Europe,Berlin,Supplier E,Warehouse 8,406,1.93,98,High,3,197.12
P6476,ASI-01782,2024-12-16,2024-12-26,2024-12-28,No,12,Returned,Wrong Item,Home Goods,84,123.52,10375.68,6817.36,30.1,Asia,Mumbai,Supplier D,Warehouse 8,120,7.67,44,Low,2,123.52000000000001
P3462,EUR-01783,2023-08-27,2023-09-03,2023-09-01,Yes,5,In Transit,No Issues Reported,Books,54,281.0,15174.0,9958.37,20.61,Europe,Madrid,Supplier D,Warehouse 8,61,11.56,81,Medium,4,281.0
P4402,ASI-01784,2024-07-23,2024-07-31,2024-07-30,Yes,7,Pending,No Issues Reported,Home Goods,26,152.53,3965.78,2439.77,40.18,Asia,Singapore,Supplier E,Warehouse 1,383,9.66,27,Medium,8,152.53
P5759,ASI-01785,2023-03-06,2023-03-09,2023-03-07,Yes,1,Pending,No Issues Reported,Books,48,202.22,9706.56,7233.28,16.0,Asia,Tokyo,Supplier E,Warehouse 6,419,4.27,51,Medium,12,202.22
P1220,EUR-01786,2024-07-06,2024-07-15,2024-07-18,No,12,In Transit,No Issues Reported,Apparel,87,69.42,6039.54,4120.92,49.35,Europe,Berlin,Supplier D,Warehouse 1,491,11.56,53,Low,1,69.42
P2274,ASI-01787,2024-10-01,2024-10-05,2024-10-04,Yes,3,Delivered,No Issues Reported,Home Goods,75,494.85,37113.75,27209.39,42.98,Asia,Shanghai,Supplier E,Warehouse 7,90,7.8,96,Medium,1,494.85
P5533,ASI-01788,2024-11-16,2024-11-24,2024-11-23,Yes,7,Delivered,No Issues Reported,Home Goods,65,111.44,7243.6,5739.34,41.5,Asia,Tokyo,Supplier F,Warehouse 5,255,5.98,59,Medium,12,111.44000000000001
P7743,ASI-01789,2023-06-13,2023-06-23,2023-06-28,No,15,Returned,Damaged,Groceries,63,336.12,21175.56,13893.98,28.46,Asia,Singapore,Supplier E,Warehouse 3,254,8.55,69,High,14,336.12
P2110,EUR-01790,2023-01-20,2023-01-23,2023-01-26,No,6,In Transit,No Issues Reported,Home Goods,77,295.15,22726.55,13712.18,35.68,Europe,Madrid,Supplier F,Warehouse 4,191,9.04,49,Medium,5,295.15
P9765,EUR-01791,2024-05-04,2024-05-07,2024-05-07,Yes,3,In Transit,No Issues Reported,Home Goods,3,161.2,483.6,371.23,37.22,Europe,Madrid,Supplier A,Warehouse 5,266,3.33,39,High,11,161.20000000000002
P4991,NOR-01792,2024-01-12,2024-01-15,2024-01-18,No,6,Delivered,No Issues Reported,Groceries,50,191.17,9558.5,6324.53,22.3,North America,New York,Supplier C,Warehouse 8,159,7.29,31,Medium,5,191.17
P2689,EUR-01793,2024-05-23,2024-05-31,2024-05-31,Yes,8,Pending,No Issues Reported,Home Goods,17,6.32,107.44,71.5,20.5,Europe,Paris,Supplier F,Warehouse 4,58,11.27,41,Medium,11,6.32
P5955,NOR-01794,2023-12-23,2024-01-02,2024-01-03,No,11,Pending,No Issues Reported,Books,53,158.5,8400.5,6497.05,29.88,North America,Houston,Supplier C,Warehouse 2,98,3.64,46,Medium,12,158.5
P6214,EUR-01795,2024-07-07,2024-07-13,2024-07-11,Yes,4,In Transit,No Issues Reported,Home Goods,26,137.43,3573.18,2819.01,26.74,Europe,Rome,Supplier B,Warehouse 6,323,10.05,64,High,1,137.43
P5973,ASI-01796,2023-04-24,2023-04-29,2023-04-28,Yes,4,Returned,Customer Changed Mind,Home Goods,80,404.33,32346.4,19782.32,33.09,Asia,Mumbai,Supplier B,Warehouse 7,411,10.81,29,High,6,404.33000000000004
P2590,EUR-01797,2023-03-10,2023-03-18,2023-03-21,No,11,Delivered,No Issues Reported,Home Goods,98,312.31,30606.38,19680.71,18.22,Europe,Madrid,Supplier E,Warehouse 2,350,3.81,88,Medium,1,312.31
P3835,ASI-01798,2024-06-27,2024-06-30,2024-06-28,Yes,1,In Transit,No Issues Reported,Home Goods,50,98.59,4929.5,3083.04,34.27,Asia,Tokyo,Supplier F,Warehouse 6,209,11.1,33,High,5,98.59
P5836,ASI-01799,2023-12-08,2023-12-18,2023-12-19,No,11,Delivered,No Issues Reported,Apparel,9,259.93,2339.37,1476.02,46.18,Asia,Tokyo,Supplier F,Warehouse 7,96,11.9,57,High,9,259.93
P4661,NOR-01800,2023-07-09,2023-07-13,2023-07-14,No,5,In Transit,No Issues Reported,Home Goods,47,101.91,4789.77,2925.57,12.51,North America,Los Angeles,Supplier C,Warehouse 1,69,3.49,59,High,12,101.91000000000001
P9995,ASI-01801,2024-12-18,2024-12-28,2025-01-02,No,15,Delivered,No Issues Reported,Electronics,79,499.91,39492.89,29543.86,24.42,Asia,Tokyo,Supplier C,Warehouse 8,205,8.47,60,Low,14,499.90999999999997
P2610,ASI-01802,2024-01-13,2024-01-22,2024-01-26,No,13,In Transit,No Issues Reported,Home Goods,39,64.24,2505.36,1783.0,48.95,Asia,Mumbai,Supplier E,Warehouse 5,122,5.77,98,Medium,5,64.24000000000001
P2714,EUR-01803,2024-10-12,2024-10-20,2024-10-20,Yes,8,Delivered,No Issues Reported,Electronics,80,459.09,36727.2,27939.79,10.92,Europe,Paris,Supplier F,Warehouse 2,405,9.36,68,Medium,6,459.09
P9248,NOR-01804,2024-11-14,2024-11-17,2024-11-15,Yes,1,In Transit,No Issues Reported,Apparel,95,66.13,6282.35,4442.31,26.7,North America,Los Angeles,Supplier F,Warehouse 8,114,3.1,30,High,8,66.13000000000001
P4171,ASI-01805,2023-03-26,2023-04-03,2023-04-07,No,12,In Transit,No Issues Reported,Groceries,73,390.65,28517.45,22555.04,11.22,Asia,Singapore,Supplier F,Warehouse 2,373,4.35,93,Medium,11,390.65000000000003
P6762,ASI-01806,2024-11-11,2024-11-14,2024-11-12,Yes,1,Pending,No Issues Reported,Apparel,85,400.83,34070.55,24758.06,47.48,Asia,Shanghai,Supplier E,Warehouse 8,302,2.86,36,Medium,1,400.83000000000004
P6564,NOR-01807,2024-10-29,2024-11-01,2024-11-02,No,4,In Transit,No Issues Reported,Electronics,83,332.2,27572.6,21577.59,20.69,North America,New York,Supplier C,Warehouse 4,365,6.68,36,Medium,14,332.2
P6426,ASI-01808,2024-11-05,2024-11-15,2024-11-14,Yes,9,In Transit,No Issues Reported,Electronics,38,170.67,6485.46,5059.91,42.46,Asia,Mumbai,Supplier F,Warehouse 3,396,11.96,22,High,2,170.67
P7856,EUR-01809,2023-03-12,2023-03-21,2023-03-19,Yes,7,Returned,Damaged,Electronics,23,396.69,9123.87,6992.08,20.49,Europe,Rome,Supplier D,Warehouse 5,450,5.27,58,High,9,396.69000000000005
P9274,NOR-01810,2023-09-16,2023-09-26,2023-09-30,No,14,Pending,No Issues Reported,Electronics,33,435.96,14386.68,10457.86,48.88,North America,Houston,Supplier B,Warehouse 1,219,6.07,53,High,3,435.96000000000004
P9363,ASI-01811,2024-01-18,2024-01-22,2024-01-26,No,8,Pending,No Issues Reported,Books,18,114.18,2055.24,1462.86,31.23,Asia,Mumbai,Supplier C,Warehouse 7,276,9.14,68,Medium,6,114.17999999999999
P1377,EUR-01812,2024-08-12,2024-08-18,2024-08-17,Yes,5,In Transit,No Issues Reported,Books,83,68.35,5673.05,4456.16,43.73,Europe,London,Supplier E,Warehouse 7,95,11.92,44,Medium,5,68.35000000000001
P4396,EUR-01813,2023-03-05,2023-03-08,2023-03-10,No,5,Returned,Customer Changed Mind,Electronics,97,290.82,28209.54,17012.74,30.36,Europe,Madrid,Supplier E,Warehouse 6,218,2.77,52,High,11,290.82
P1782,EUR-01814,2024-02-29,2024-03-06,2024-03-06,Yes,6,Pending,No Issues Reported,Groceries,92,377.98,34774.16,22670.08,42.36,Europe,London,Supplier B,Warehouse 4,235,3.95,76,High,2,377.98
P9084,NOR-01815,2024-06-24,2024-07-02,2024-07-01,Yes,7,Returned,Wrong Item,Groceries,43,365.71,15725.53,9831.9,39.21,North America,New York,Supplier E,Warehouse 7,54,9.98,52,High,14,365.71000000000004
P4040,ASI-01816,2023-12-27,2024-01-05,2024-01-08,No,12,Returned,Customer Changed Mind,Groceries,22,186.94,4112.68,3013.39,36.5,Asia,Shanghai,Supplier B,Warehouse 1,496,10.8,87,Low,7,186.94000000000003
P9768,NOR-01817,2024-12-05,2024-12-09,2024-12-10,No,5,In Transit,No Issues Reported,Apparel,6,221.21,1327.26,931.72,23.71,North America,Los Angeles,Supplier D,Warehouse 7,422,4.63,74,High,4,221.21
P8781,EUR-01818,2023-05-02,2023-05-12,2023-05-10,Yes,8,Returned,Wrong Item,Apparel,62,486.92,30189.04,22545.57,32.98,Europe,Rome,Supplier C,Warehouse 4,221,3.04,49,Medium,1,486.92
P5498,EUR-01819,2024-08-25,2024-08-29,2024-09-03,No,9,Pending,No Issues Reported,Groceries,81,83.53,6765.93,4740.14,34.91,Europe,Paris,Supplier A,Warehouse 2,325,8.94,55,Medium,13,83.53
P9077,EUR-01820,2024-02-21,2024-02-28,2024-03-03,No,11,In Transit,No Issues Reported,Home Goods,98,64.55,6325.9,4742.14,14.71,Europe,Madrid,Supplier C,Warehouse 7,267,4.2,48,Medium,4,64.55
P4892,EUR-01821,2024-08-29,2024-09-06,2024-09-09,No,11,Delivered,No Issues Reported,Home Goods,15,307.63,4614.45,3175.3,33.95,Europe,Madrid,Supplier E,Warehouse 4,419,1.58,26,High,6,307.63
P3543,NOR-01822,2024-01-06,2024-01-14,2024-01-14,Yes,8,Delivered,No Issues Reported,Apparel,5,47.5,237.5,177.48,33.02,North America,Chicago,Supplier B,Warehouse 5,138,11.18,38,High,7,47.5
P8141,EUR-01823,2023-01-23,2023-01-29,2023-01-31,No,8,In Transit,No Issues Reported,Books,71,29.17,2071.07,1502.95,40.65,Europe,Madrid,Supplier F,Warehouse 1,385,8.79,30,Medium,7,29.17
P8186,NOR-01824,2023-02-07,2023-02-14,2023-02-12,Yes,5,In Transit,No Issues Reported,Groceries,1,40.63,40.63,31.32,44.82,North America,Los Angeles,Supplier D,Warehouse 7,432,4.04,87,Medium,14,40.63
P7438,EUR-01825,2023-02-09,2023-02-19,2023-02-18,Yes,9,Pending,No Issues Reported,Home Goods,54,440.97,23812.38,15930.72,33.43,Europe,Paris,Supplier D,Warehouse 5,70,7.96,75,Medium,7,440.97
P2031,NOR-01826,2024-11-22,2024-12-01,2024-12-01,Yes,9,Returned,Damaged,Apparel,51,462.96,23610.96,18192.56,21.96,North America,Los Angeles,Supplier F,Warehouse 6,104,7.79,39,Medium,3,462.96
P6258,ASI-01827,2024-09-05,2024-09-14,2024-09-19,No,14,In Transit,No Issues Reported,Electronics,22,490.65,10794.3,8375.25,47.97,Asia,Mumbai,Supplier E,Warehouse 4,419,10.8,47,High,6,490.65
P4564,EUR-01828,2024-04-19,2024-04-22,2024-04-27,No,8,Returned,Wrong Item,Apparel,12,457.52,5490.24,3718.3,26.67,Europe,Rome,Supplier F,Warehouse 5,360,5.39,81,Low,13,457.52
P2346,EUR-01829,2024-06-03,2024-06-10,2024-06-14,No,11,Delivered,No Issues Reported,Groceries,100,416.94,41694.0,31947.52,43.21,Europe,Rome,Supplier F,Warehouse 2,391,9.7,92,Medium,8,416.94
P6026,EUR-01830,2024-02-17,2024-02-21,2024-02-26,No,9,Returned,Wrong Item,Apparel,74,340.41,25190.34,16511.45,13.84,Europe,London,Supplier B,Warehouse 2,359,9.7,63,High,4,340.41
P8208,ASI-01831,2024-09-30,2024-10-09,2024-10-11,No,11,In Transit,No Issues Reported,Groceries,100,323.83,32383.0,23723.55,29.03,Asia,Shanghai,Supplier C,Warehouse 1,277,6.06,68,Low,13,323.83
P6012,EUR-01832,2024-08-27,2024-09-06,2024-09-04,Yes,8,Pending,No Issues Reported,Groceries,34,326.08,11086.72,8222.72,35.55,Europe,Paris,Supplier E,Warehouse 8,163,11.83,75,Medium,8,326.08
P1880,EUR-01833,2024-03-14,2024-03-24,2024-03-23,Yes,9,Pending,No Issues Reported,Apparel,19,364.33,6922.27,5302.55,20.63,Europe,Rome,Supplier C,Warehouse 2,299,5.75,50,Medium,2,364.33000000000004
P6456,ASI-01834,2024-09-09,2024-09-17,2024-09-18,No,9,Pending,No Issues Reported,Books,16,497.08,7953.28,5828.15,14.39,Asia,Singapore,Supplier B,Warehouse 5,379,4.15,78,Medium,10,497.08
P9199,ASI-01835,2024-08-16,2024-08-23,2024-08-24,No,8,Delivered,No Issues Reported,Groceries,62,71.08,4406.96,2954.78,24.61,Asia,Mumbai,Supplier B,Warehouse 6,222,5.71,33,Low,9,71.08
P6145,NOR-01836,2023-01-22,2023-01-29,2023-02-03,No,12,Pending,No Issues Reported,Groceries,43,438.39,18850.77,12720.85,18.56,North America,Chicago,Supplier E,Warehouse 6,127,4.0,38,Medium,9,438.39
P9217,ASI-01837,2024-02-14,2024-02-22,2024-02-25,No,11,Delivered,No Issues Reported,Home Goods,63,374.68,23604.84,15585.86,29.51,Asia,Seoul,Supplier A,Warehouse 3,100,8.36,71,High,8,374.68
P5947,EUR-01838,2023-07-12,2023-07-19,2023-07-18,Yes,6,In Transit,No Issues Reported,Apparel,28,372.12,10419.36,7616.97,48.49,Europe,Berlin,Supplier D,Warehouse 2,277,1.52,22,Medium,10,372.12
P5023,ASI-01839,2024-01-08,2024-01-15,2024-01-19,No,11,Returned,Customer Changed Mind,Home Goods,94,489.64,46026.16,33778.06,29.57,Asia,Tokyo,Supplier F,Warehouse 6,198,2.81,64,Low,14,489.64000000000004
P4128,EUR-01840,2023-11-26,2023-12-04,2023-12-02,Yes,6,In Transit,No Issues Reported,Home Goods,92,384.46,35370.32,21484.5,28.46,Europe,Paris,Supplier A,Warehouse 2,361,10.16,32,High,13,384.46
P5418,ASI-01841,2024-05-07,2024-05-17,2024-05-20,No,13,Delivered,No Issues Reported,Electronics,57,376.1,21437.7,16893.41,28.4,Asia,Tokyo,Supplier D,Warehouse 3,344,1.85,89,Medium,10,376.1
P7950,EUR-01842,2023-12-31,2024-01-08,2024-01-11,No,11,Delivered,No Issues Reported,Electronics,96,400.07,38406.72,27486.16,41.22,Europe,Berlin,Supplier C,Warehouse 4,277,5.72,51,Medium,1,400.07
P3176,EUR-01843,2024-02-06,2024-02-15,2024-02-20,No,14,In Transit,No Issues Reported,Groceries,77,206.72,15917.44,11107.35,28.18,Europe,Paris,Supplier A,Warehouse 4,323,7.15,54,Medium,2,206.72
P6077,NOR-01844,2023-09-19,2023-09-25,2023-09-28,No,9,Delivered,No Issues Reported,Electronics,10,139.69,1396.9,851.31,28.72,North America,Houston,Supplier E,Warehouse 4,134,6.67,59,Medium,6,139.69
P5391,EUR-01845,2024-12-19,2024-12-28,2025-01-01,No,13,In Transit,No Issues Reported,Groceries,53,223.61,11851.33,9054.85,12.5,Europe,Madrid,Supplier F,Warehouse 1,316,11.61,45,Low,10,223.60999999999999
P3852,EUR-01846,2024-06-06,2024-06-09,2024-06-14,No,8,In Transit,No Issues Reported,Home Goods,72,407.81,29362.32,19906.67,11.01,Europe,Madrid,Supplier B,Warehouse 8,485,5.1,73,High,5,407.81
P3104,ASI-01847,2023-03-20,2023-03-27,2023-03-26,Yes,6,In Transit,No Issues Reported,Books,55,469.79,25838.45,16038.89,42.41,Asia,Seoul,Supplier A,Warehouse 5,150,9.87,41,High,12,469.79
P3404,EUR-01848,2023-01-15,2023-01-20,2023-01-23,No,8,In Transit,No Issues Reported,Electronics,75,247.17,18537.75,13502.57,32.7,Europe,London,Supplier C,Warehouse 7,481,5.0,99,High,14,247.17
P6194,ASI-01849,2024-01-19,2024-01-27,2024-02-01,No,13,Pending,No Issues Reported,Books,48,351.53,16873.44,10734.42,37.46,Asia,Mumbai,Supplier A,Warehouse 2,193,4.51,29,Low,9,351.53
P4376,EUR-01850,2024-06-16,2024-06-24,2024-06-23,Yes,7,In Transit,No Issues Reported,Apparel,66,483.35,31901.1,23524.82,15.78,Europe,Madrid,Supplier A,Warehouse 4,332,10.17,89,Medium,5,483.34999999999997
P3716,NOR-01851,2023-10-03,2023-10-13,2023-10-17,No,14,Pending,No Issues Reported,Home Goods,64,469.85,30070.4,19606.93,36.83,North America,Houston,Supplier F,Warehouse 4,64,11.43,53,High,2,469.85
P7376,EUR-01852,2023-09-30,2023-10-06,2023-10-07,No,7,Pending,No Issues Reported,Electronics,15,96.37,1445.55,916.18,18.28,Europe,London,Supplier D,Warehouse 7,55,3.55,85,Low,10,96.36999999999999
P9904,ASI-01853,2024-10-02,2024-10-09,2024-10-14,No,12,Returned,Damaged,Electronics,54,332.39,17949.06,12503.92,14.34,Asia,Seoul,Supplier B,Warehouse 6,171,9.64,68,Low,4,332.39000000000004
P9939,EUR-01854,2023-09-25,2023-09-28,2023-10-03,No,8,Returned,Customer Changed Mind,Books,24,479.44,11506.56,8052.26,11.67,Europe,London,Supplier E,Warehouse 1,318,10.38,70,Low,9,479.44
P7563,NOR-01855,2024-09-28,2024-10-05,2024-10-04,Yes,6,Returned,Customer Changed Mind,Apparel,86,85.11,7319.46,5628.59,36.17,North America,New York,Supplier C,Warehouse 2,181,7.95,79,Low,1,85.11
